id,Machine failure
189218,0.0023613933
189219,0.0023613933
189220,0.009257589
189221,0.038077604
189222,0.005313936
189223,0.0023693694
189224,0.0023693694
189225,0.0040454958
189226,0.0023613933
189227,0.0023964266
189228,0.0025411039
189229,0.0023964266
189230,0.00405285
189231,0.0023693694
189232,0.0023613933
189233,0.0033123074
189234,0.004932376
189235,0.002416679
189236,0.004044874
189237,0.0023964266
189238,0.0040454958
189239,0.004196345
189240,0.0023613933
189241,0.0023613933
189242,0.004079907
189243,0.0023693694
189244,0.0023964266
189245,0.0023693694
189246,0.004044874
189247,0.0023693694
189248,0.0023693694
189249,0.0035306076
189250,0.99214506
189251,0.0023693694
189252,0.0067787264
189253,0.0023693694
189254,0.0025331278
189255,0.0023613933
189256,0.008207277
189257,0.0023693694
189258,0.021406595
189259,0.0023613933
189260,0.9915579
189261,0.0076586227
189262,0.0023693694
189263,0.0023693694
189264,0.012290259
189265,0.0023964266
189266,0.0023613933
189267,0.0023693694
189268,0.0085940035
189269,0.0023693694
189270,0.017266206
189271,0.003277274
189272,0.0023693694
189273,0.0023964266
189274,0.0023693694
189275,0.0023693694
189276,0.0023613933
189277,0.004188369
189278,0.0023613933
189279,0.0023693694
189280,0.0023693694
189281,0.0023693694
189282,0.002568161
189283,0.0033976713
189284,0.0024350241
189285,0.0023613933
189286,0.008859391
189287,0.0023693694
189288,0.0023613933
189289,0.0023693694
189290,0.00405285
189291,0.0023693694
189292,0.0024350241
189293,0.0023693694
189294,0.0023613933
189295,0.0023693694
189296,0.003277274
189297,0.0023964266
189298,0.0023964266
189299,0.010452317
189300,0.97666603
189301,0.0023613933
189302,0.005511675
189303,0.0023693694
189304,0.0024087029
189305,0.0025411039
189306,0.0023693694
189307,0.0023693694
189308,0.0023693694
189309,0.002427048
189310,0.0023964266
189311,0.00405285
189312,0.004044874
189313,0.0023693694
189314,0.0025411039
189315,0.0023693694
189316,0.0023613933
189317,0.0023964266
189318,0.0023964266
189319,0.002416679
189320,0.0023964266
189321,0.0023693694
189322,0.0023613933
189323,0.0023693694
189324,0.0028545775
189325,0.0023693694
189326,0.0023613933
189327,0.012759226
189328,0.0023964266
189329,0.002568161
189330,0.0120826075
189331,0.0023964266
189332,0.002699958
189333,0.0023693694
189334,0.002416679
189335,0.003733388
189336,0.0024437362
189337,0.0024620814
189338,0.0023613933
189339,0.0023613933
189340,0.004079907
189341,0.0023693694
189342,0.005436371
189343,0.0071561635
189344,0.0023693694
189345,0.004079907
189346,0.0023964266
189347,0.0023693694
189348,0.0034955742
189349,0.9945367
189350,0.0023693694
189351,0.00403752
189352,0.0085940035
189353,0.0023693694
189354,0.011513342
189355,0.0023613933
189356,0.0085372245
189357,0.0023693694
189358,0.0023693694
189359,0.004079907
189360,0.0023693694
189361,0.0035035503
189362,0.0023693694
189363,0.0023693694
189364,0.004079907
189365,0.006296797
189366,0.0023693694
189367,0.0023964266
189368,0.003549143
189369,0.004940352
189370,0.006740176
189371,0.0034955742
189372,0.0025411039
189373,0.0025411039
189374,0.004044874
189375,0.0023693694
189376,0.0035978686
189377,0.0023693694
189378,0.0034955742
189379,0.0023964266
189380,0.0024620814
189381,0.0023613933
189382,0.00405285
189383,0.0024350241
189384,0.0067787264
189385,0.011292138
189386,0.010105943
189387,0.004196345
189388,0.0023693694
189389,0.0067672334
189390,0.0024620814
189391,0.0023964266
189392,0.0033976713
189393,0.0023693694
189394,0.0023964266
189395,0.0023613933
189396,0.0025411039
189397,0.0023964266
189398,0.0033976713
189399,0.0023613933
189400,0.0023613933
189401,0.0023693694
189402,0.004196345
189403,0.017608555
189404,0.0023693694
189405,0.009516092
189406,0.0023964266
189407,0.0023693694
189408,0.00405285
189409,0.0023693694
189410,0.0023613933
189411,0.0025411039
189412,0.0023693694
189413,0.0023964266
189414,0.0024350241
189415,0.0023693694
189416,0.0023693694
189417,0.0024620814
189418,0.0023693694
189419,0.008773615
189420,0.0025411039
189421,0.0049339896
189422,0.0026845997
189423,0.0032852502
189424,0.0023964266
189425,0.0023693694
189426,0.0023693694
189427,0.013391822
189428,0.0023693694
189429,0.0023693694
189430,0.012088336
189431,0.00405285
189432,0.0023693694
189433,0.0035035503
189434,0.0023693694
189435,0.0023693694
189436,0.0028466014
189437,0.0024620814
189438,0.0023613933
189439,0.0023693694
189440,0.0023613933
189441,0.0023964266
189442,0.0023693694
189443,0.0023964266
189444,0.004079907
189445,0.0023693694
189446,0.0023693694
189447,0.006440292
189448,0.0023693694
189449,0.0023964266
189450,0.0025411039
189451,0.0023964266
189452,0.0023693694
189453,0.0023693694
189454,0.0023613933
189455,0.0035978686
189456,0.0023693694
189457,0.0023613933
189458,0.014576041
189459,0.0023693694
189460,0.0025331278
189461,0.007005638
189462,0.0035306076
189463,0.0897022
189464,0.0025411039
189465,0.0023693694
189466,0.0035035503
189467,0.0073169395
189468,0.0023613933
189469,0.0023693694
189470,0.0023613933
189471,0.0023613933
189472,0.0067322003
189473,0.013236688
189474,0.0037684212
189475,0.0036741032
189476,0.0025411039
189477,0.008773615
189478,0.0023613933
189479,0.00405285
189480,0.01059179
189481,0.0023693694
189482,0.009968533
189483,0.006997662
189484,0.0026766236
189485,0.0025411039
189486,0.0024437362
189487,0.0023693694
189488,0.006875695
189489,0.004062761
189490,0.039074585
189491,0.0023613933
189492,0.00405285
189493,0.0023613933
189494,0.0023693694
189495,0.0023613933
189496,0.0023693694
189497,0.004804247
189498,0.0024350241
189499,0.0033325597
189500,0.0024350241
189501,0.0023613933
189502,0.0023964266
189503,0.011661481
189504,0.0037684212
189505,0.0023964266
189506,0.0023964266
189507,0.0025411039
189508,0.0023693694
189509,0.0025331278
189510,0.004804247
189511,0.0035306076
189512,0.0023613933
189513,0.0023693694
189514,0.0023964266
189515,0.007005638
189516,0.0025411039
189517,0.0023693694
189518,0.026059214
189519,0.0080281645
189520,0.002427048
189521,0.0023693694
189522,0.0025411039
189523,0.0023613933
189524,0.0023693694
189525,0.0023693694
189526,0.0023693694
189527,0.0048878635
189528,0.0036249259
189529,0.9981732
189530,0.0023964266
189531,0.0023693694
189532,0.0023613933
189533,0.0034327046
189534,0.0067322003
189535,0.005213386
189536,0.004079907
189537,0.0067787264
189538,0.0051190495
189539,0.004196345
189540,0.0023693694
189541,0.0023613933
189542,0.0023693694
189543,0.0023693694
189544,0.002568161
189545,0.0024350241
189546,0.0023613933
189547,0.0026635122
189548,0.0054283952
189549,0.017640408
189550,0.0024350241
189551,0.0023964266
189552,0.0023693694
189553,0.0023693694
189554,0.008773615
189555,0.98979205
189556,0.0026845997
189557,0.0025411039
189558,0.0023693694
189559,0.0023693694
189560,0.006228679
189561,0.0023693694
189562,0.0024437362
189563,0.0024350241
189564,0.0043737767
189565,0.0023693694
189566,0.0024437362
189567,0.0025411039
189568,0.0023613933
189569,0.004079907
189570,0.0025411039
189571,0.0023964266
189572,0.0023613933
189573,0.0034056474
189574,0.0023693694
189575,0.0025411039
189576,0.007271998
189577,0.00405285
189578,0.0032852502
189579,0.0023693694
189580,0.0023693694
189581,0.008561814
189582,0.0035978686
189583,0.0023693694
189584,0.0023693694
189585,0.0023693694
189586,0.01705603
189587,0.002568161
189588,0.0025331278
189589,0.0023693694
189590,0.0034056474
189591,0.00405285
189592,0.0085940035
189593,0.0024437362
189594,0.0023693694
189595,0.0024350241
189596,0.0023693694
189597,0.0023693694
189598,0.0024350241
189599,0.0034327046
189600,0.016377037
189601,0.9819077
189602,0.0023613933
189603,0.0035978686
189604,0.0023964266
189605,0.018794069
189606,0.0025331278
189607,0.0023613933
189608,0.049354255
189609,0.0025411039
189610,0.0024350241
189611,0.00405285
189612,0.002416679
189613,0.0034327046
189614,0.0024350241
189615,0.0023964266
189616,0.0023613933
189617,0.0023693694
189618,0.006296797
189619,0.0023693694
189620,0.0023693694
189621,0.00405285
189622,0.011588763
189623,0.011755937
189624,0.0023613933
189625,0.008039425
189626,0.007005638
189627,0.0023693694
189628,0.0023964266
189629,0.00405285
189630,0.0025331278
189631,0.002427048
189632,0.0023613933
189633,0.99985427
189634,0.0067672334
189635,0.0124105485
189636,0.004411749
189637,0.017137116
189638,0.9907783
189639,0.00405285
189640,0.010423801
189641,0.0101085715
189642,0.0049936976
189643,0.010423801
189644,0.0023964266
189645,0.017213762
189646,0.0025411039
189647,0.0023964266
189648,0.0023693694
189649,0.0088377455
189650,0.0023693694
189651,0.0023693694
189652,0.0040454958
189653,0.003245237
189654,0.0023693694
189655,0.0025411039
189656,0.0033976713
189657,0.0033976713
189658,0.007005638
189659,0.0032852502
189660,0.0023693694
189661,0.0034955742
189662,0.004044874
189663,0.0023693694
189664,0.0023613933
189665,0.0023613933
189666,0.00405285
189667,0.0023613933
189668,0.004044874
189669,0.00405285
189670,0.0023693694
189671,0.002427048
189672,0.010113905
189673,0.0023693694
189674,0.0025331278
189675,0.0023693694
189676,0.0023613933
189677,0.007970929
189678,0.0035035503
189679,0.014719537
189680,0.0023693694
189681,0.003245237
189682,0.019225499
189683,0.0046995236
189684,0.0034056474
189685,0.0023693694
189686,0.0085940035
189687,0.0023693694
189688,0.002427048
189689,0.0023693694
189690,0.0049536927
189691,0.0054836804
189692,0.0023613933
189693,0.0023693694
189694,0.0034056474
189695,0.005436371
189696,0.0025331278
189697,0.004406862
189698,0.05856838
189699,0.009328881
189700,0.004188369
189701,0.0023693694
189702,0.004044874
189703,0.0023693694
189704,0.007271998
189705,0.0023964266
189706,0.0049339896
189707,0.0023613933
189708,0.0024620814
189709,0.005476642
189710,0.0035035503
189711,0.0024350241
189712,0.0023693694
189713,0.0023693694
189714,0.006740176
189715,0.007785405
189716,0.0023964266
189717,0.0023693694
189718,0.0023693694
189719,0.0023964266
189720,0.0023613933
189721,0.0023693694
189722,0.0023613933
189723,0.0023964266
189724,0.0023693694
189725,0.0023964266
189726,0.0023693694
189727,0.0023693694
189728,0.0023964266
189729,0.0023613933
189730,0.0024350241
189731,0.0023693694
189732,0.0024350241
189733,0.0023693694
189734,0.0023693694
189735,0.0023613933
189736,0.0023693694
189737,0.0024087029
189738,0.0036249259
189739,0.0023693694
189740,0.0023693694
189741,0.0023693694
189742,0.0023693694
189743,0.004044874
189744,0.0025331278
189745,0.0023964266
189746,0.0101085715
189747,0.004196345
189748,0.002568161
189749,0.0023693694
189750,0.9731634
189751,0.003647046
189752,0.0025331278
189753,0.0023693694
189754,0.0023693694
189755,0.0023693694
189756,0.0023693694
189757,0.0023693694
189758,0.006740176
189759,0.0028545775
189760,0.0025331278
189761,0.0023693694
189762,0.003866975
189763,0.0023613933
189764,0.0023613933
189765,0.0023693694
189766,0.0023964266
189767,0.0023613933
189768,0.0071561635
189769,0.005313936
189770,0.0034056474
189771,0.0024087029
189772,0.9922282
189773,0.00405285
189774,0.0023693694
189775,0.0023964266
189776,0.0023693694
189777,0.008773615
189778,0.0023693694
189779,0.0023693694
189780,0.0023693694
189781,0.002427048
189782,0.0101120295
189783,0.0023613933
189784,0.0023693694
189785,0.0025411039
189786,0.0023693694
189787,0.0025411039
189788,0.0033976713
189789,0.002568161
189790,0.0023693694
189791,0.0041354997
189792,0.0025411039
189793,0.0038245402
189794,0.0034056474
189795,0.0024350241
189796,0.0023964266
189797,0.0023693694
189798,0.0023693694
189799,0.98544896
189800,0.0023693694
189801,0.0023613933
189802,0.0024620814
189803,0.0033976713
189804,0.0035978686
189805,0.004044874
189806,0.023727054
189807,0.002568161
189808,0.0038940322
189809,0.0025411039
189810,0.0023613933
189811,0.0038515974
189812,0.0023964266
189813,0.0023693694
189814,0.0023613933
189815,0.0023613933
189816,0.004079907
189817,0.0025411039
189818,0.0023964266
189819,0.0023964266
189820,0.0023693694
189821,0.006740176
189822,0.004223402
189823,0.0023693694
189824,0.0023693694
189825,0.0023964266
189826,0.0024350241
189827,0.01880435
189828,0.0023693694
189829,0.002427048
189830,0.0024620814
189831,0.009761142
189832,0.0023693694
189833,0.0024620814
189834,0.0024437362
189835,0.00405285
189836,0.0023693694
189837,0.0023693694
189838,0.0034056474
189839,0.0023964266
189840,0.0023693694
189841,0.006740176
189842,0.0023693694
189843,0.0024350241
189844,0.00403752
189845,0.018079018
189846,0.00405285
189847,0.0035898925
189848,0.0023964266
189849,0.004079907
189850,0.0023693694
189851,0.005993072
189852,0.0023964266
189853,0.0023964266
189854,0.0023613933
189855,0.016489826
189856,0.0023613933
189857,0.0023693694
189858,0.0023613933
189859,0.0026555362
189860,0.0023964266
189861,0.0023693694
189862,0.0023693694
189863,0.0025411039
189864,0.0023964266
189865,0.006296797
189866,0.0023693694
189867,0.0023613933
189868,0.004079907
189869,0.003541167
189870,0.0023693694
189871,0.00405285
189872,0.0023964266
189873,0.0034056474
189874,0.009965075
189875,0.0035035503
189876,0.0023693694
189877,0.0024823337
189878,0.0023964266
189879,0.99717474
189880,0.0023693694
189881,0.017508088
189882,0.0023693694
189883,0.0023693694
189884,0.0023613933
189885,0.0024620814
189886,0.0023613933
189887,0.002427048
189888,0.0023693694
189889,0.002427048
189890,0.0023964266
189891,0.0023613933
189892,0.0025331278
189893,0.002427048
189894,0.0023693694
189895,0.015372983
189896,0.0035035503
189897,0.002427048
189898,0.0041889907
189899,0.012902723
189900,0.0023693694
189901,0.004940352
189902,0.0023693694
189903,0.0023693694
189904,0.0023693694
189905,0.9959503
189906,0.0023693694
189907,0.0023693694
189908,0.004384692
189909,0.0024620814
189910,0.016885282
189911,0.0023964266
189912,0.0023964266
189913,0.008561814
189914,0.0025411039
189915,0.0024437362
189916,0.0023964266
189917,0.006093705
189918,0.048961286
189919,0.014993898
189920,0.0023693694
189921,0.004196345
189922,0.005484618
189923,0.0035762002
189924,0.012657353
189925,0.0023693694
189926,0.0036249259
189927,0.0024620814
189928,0.0023613933
189929,0.008924094
189930,0.0025411039
189931,0.0023613933
189932,0.0024620814
189933,0.0023964266
189934,0.0025331278
189935,0.009965075
189936,0.010203338
189937,0.0024350241
189938,0.0023613933
189939,0.0023693694
189940,0.0023693694
189941,0.0023693694
189942,0.0025411039
189943,0.0025411039
189944,0.0025411039
189945,0.0023693694
189946,0.0026555362
189947,0.0033976713
189948,0.0023613933
189949,0.0023964266
189950,0.0024350241
189951,0.0023693694
189952,0.0023693694
189953,0.0023693694
189954,0.0025411039
189955,0.0024350241
189956,0.0023964266
189957,0.0025411039
189958,0.0071832207
189959,0.99788094
189960,0.0023693694
189961,0.23870544
189962,0.0023693694
189963,0.0023693694
189964,0.010203338
189965,0.0023693694
189966,0.0023693694
189967,0.0035035503
189968,0.0023693694
189969,0.0023693694
189970,0.0024350241
189971,0.004188369
189972,0.0035035503
189973,0.0040454958
189974,0.016053818
189975,0.0023613933
189976,0.0023693694
189977,0.0023964266
189978,0.0023693694
189979,0.0035035503
189980,0.005985096
189981,0.0023964266
189982,0.009965075
189983,0.0023613933
189984,0.0023964266
189985,0.0023693694
189986,0.0024350241
189987,0.0023693694
189988,0.0040976214
189989,0.002427048
189990,0.013645349
189991,0.0023693694
189992,0.0023693694
189993,0.0023693694
189994,0.012227163
189995,0.0023693694
189996,0.0023693694
189997,0.0023964266
189998,0.0023693694
189999,0.0023693694
190000,0.002568161
190001,0.00405285
190002,0.0023613933
190003,0.0023693694
190004,0.0023693694
190005,0.0023693694
190006,0.025749099
190007,0.0023693694
190008,0.002416679
190009,0.0023693694
190010,0.0023693694
190011,0.006740176
190012,0.0023693694
190013,0.0040454958
190014,0.0040976214
190015,0.0023613933
190016,0.0023613933
190017,0.0023693694
190018,0.00405285
190019,0.0023693694
190020,0.0041434756
190021,0.007271998
190022,0.0023964266
190023,0.005353541
190024,0.0040454958
190025,0.011292138
190026,0.0023613933
190027,0.0024350241
190028,0.0023693694
190029,0.0023693694
190030,0.0035035503
190031,0.0023693694
190032,0.012088336
190033,0.0023693694
190034,0.0023693694
190035,0.004079907
190036,0.006296797
190037,0.0023613933
190038,0.003733388
190039,0.00405285
190040,0.0034955742
190041,0.0023613933
190042,0.0023693694
190043,0.010321375
190044,0.00405285
190045,0.002711657
190046,0.0032852502
190047,0.008317741
190048,0.0023964266
190049,0.0023693694
190050,0.0085940035
190051,0.0025411039
190052,0.0035978686
190053,0.00405285
190054,0.015939536
190055,0.00405285
190056,0.004044874
190057,0.0023964266
190058,0.0025411039
190059,0.0023693694
190060,0.017329527
190061,0.0023964266
190062,0.00405285
190063,0.12677386
190064,0.01268895
190065,0.0023693694
190066,0.003647046
190067,0.00405285
190068,0.0023613933
190069,0.0028466014
190070,0.010765892
190071,0.0023693694
190072,0.0025411039
190073,0.0023964266
190074,0.0023613933
190075,0.0023693694
190076,0.0040454958
190077,0.0023613933
190078,0.0023693694
190079,0.0023613933
190080,0.0049769194
190081,0.0025331278
190082,0.002568161
190083,0.0088377455
190084,0.010427259
190085,0.0023693694
190086,0.0024350241
190087,0.0023693694
190088,0.012290259
190089,0.0023693694
190090,0.0073169395
190091,0.004919241
190092,0.019594748
190093,0.0023693694
190094,0.018291147
190095,0.00405285
190096,0.0023693694
190097,0.00405285
190098,0.0023964266
190099,0.0035035503
190100,0.0023693694
190101,0.0024350241
190102,0.009540682
190103,0.031652626
190104,0.0023964266
190105,0.0025331278
190106,0.0023693694
190107,0.002427048
190108,0.0023693694
190109,0.0023613933
190110,0.0266964
190111,0.004223402
190112,0.0023964266
190113,0.0023693694
190114,0.0023613933
190115,0.0023693694
190116,0.006356055
190117,0.0023693694
190118,0.0023693694
190119,0.0034955742
190120,0.0037684212
190121,0.0023693694
190122,0.005484618
190123,0.0033123074
190124,0.0023964266
190125,0.0025411039
190126,0.0023964266
190127,0.0026845997
190128,0.0023693694
190129,0.0023693694
190130,0.00405285
190131,0.0023693694
190132,0.0023964266
190133,0.0024350241
190134,0.00405285
190135,0.0025331278
190136,0.0023693694
190137,0.00405285
190138,0.0023693694
190139,0.015372983
190140,0.0023693694
190141,0.0023964266
190142,0.012290259
190143,0.0023964266
190144,0.0023613933
190145,0.0038245402
190146,0.0023964266
190147,0.0023693694
190148,0.021743795
190149,0.0035035503
190150,0.011972068
190151,0.0032852502
190152,0.0023693694
190153,0.005436371
190154,0.002699958
190155,0.00403752
190156,0.0023693694
190157,0.0023693694
190158,0.0025411039
190159,0.040417932
190160,0.0034327046
190161,0.03918001
190162,0.0023693694
190163,0.0023964266
190164,0.0023613933
190165,0.0025331278
190166,0.0068057836
190167,0.002568161
190168,0.0035035503
190169,0.0023693694
190170,0.002568161
190171,0.0023613933
190172,0.0023613933
190173,0.0023693694
190174,0.002568161
190175,0.013794434
190176,0.0025411039
190177,0.0023693694
190178,0.005020755
190179,0.005436371
190180,0.0023693694
190181,0.0024350241
190182,0.0034955742
190183,0.0023964266
190184,0.002711657
190185,0.002416679
190186,0.0023964266
190187,0.002509391
190188,0.008317741
190189,0.0034327046
190190,0.08604098
190191,0.0023964266
190192,0.0023693694
190193,0.0023693694
190194,0.011172222
190195,0.006740176
190196,0.008586028
190197,0.019699425
190198,0.0028466014
190199,0.0023964266
190200,0.008063781
190201,0.0071481876
190202,0.0035035503
190203,0.0023693694
190204,0.0034955742
190205,0.0023693694
190206,0.0023693694
190207,0.012290259
190208,0.0023964266
190209,0.0025411039
190210,0.0023964266
190211,0.00591496
190212,0.0023693694
190213,0.032820668
190214,0.008799814
190215,0.0023613933
190216,0.0023693694
190217,0.0025411039
190218,0.0025411039
190219,0.007830046
190220,0.0023693694
190221,0.0024350241
190222,0.0028545775
190223,0.0023964266
190224,0.0030438062
190225,0.0023693694
190226,0.0023693694
190227,0.0023693694
190228,0.01268895
190229,0.0023613933
190230,0.0085940035
190231,0.0023964266
190232,0.0023693694
190233,0.0023693694
190234,0.004072553
190235,0.0023693694
190236,0.0023693694
190237,0.0024350241
190238,0.003549143
190239,0.0035035503
190240,0.0035978686
190241,0.0023613933
190242,0.0023693694
190243,0.0023964266
190244,0.0023693694
190245,0.0023964266
190246,0.0023964266
190247,0.0023693694
190248,0.0023693694
190249,0.0023693694
190250,0.0114783365
190251,0.0023693694
190252,0.0023964266
190253,0.0034056474
190254,0.0023964266
190255,0.0023693694
190256,0.0023693694
190257,0.002427048
190258,0.016577503
190259,0.003816564
190260,0.05888452
190261,0.0023693694
190262,0.0023693694
190263,0.00405285
190264,0.0024350241
190265,0.010105943
190266,0.0023693694
190267,0.0023964266
190268,0.0024620814
190269,0.0035035503
190270,0.003541167
190271,0.0024350241
190272,0.0034327046
190273,0.0023693694
190274,0.0035978686
190275,0.0024087029
190276,0.002427048
190277,0.0023613933
190278,0.0039301007
190279,0.0024350241
190280,0.0025411039
190281,0.0023693694
190282,0.0035035503
190283,0.01688519
190284,0.005484618
190285,0.0049186596
190286,0.0023693694
190287,0.0034056474
190288,0.0026766236
190289,0.0023964266
190290,0.0025411039
190291,0.0071832207
190292,0.00405285
190293,0.0034056474
190294,0.00405285
190295,0.9948944
190296,0.0025331278
190297,0.005436371
190298,0.0023693694
190299,0.0023613933
190300,0.005356291
190301,0.007252764
190302,0.0025331278
190303,0.0023613933
190304,0.99393183
190305,0.0023613933
190306,0.0035762002
190307,0.0023613933
190308,0.0072640222
190309,0.0023693694
190310,0.006883671
190311,0.0024350241
190312,0.0023693694
190313,0.0067322003
190314,0.0026635122
190315,0.0023693694
190316,0.0023693694
190317,0.003549143
190318,0.0023693694
190319,0.0023693694
190320,0.0023693694
190321,0.0033976713
190322,0.0035035503
190323,0.0023613933
190324,0.0023964266
190325,0.006883671
190326,0.0023964266
190327,0.0023693694
190328,0.0023613933
190329,0.0023964266
190330,0.0026766236
190331,0.0023693694
190332,0.0023693694
190333,0.027930956
190334,0.0023613933
190335,0.0028466014
190336,0.0023693694
190337,0.0023964266
190338,0.0023693694
190339,0.0023693694
190340,0.0035035503
190341,0.004072553
190342,0.0023693694
190343,0.0023613933
190344,0.0023964266
190345,0.0034955742
190346,0.0035035503
190347,0.00405285
190348,0.0025411039
190349,0.012835904
190350,0.00405285
190351,0.0023693694
190352,0.0023693694
190353,0.0024350241
190354,0.0023613933
190355,0.0025331278
190356,0.0023693694
190357,0.003428326
190358,0.0023693694
190359,0.0023613933
190360,0.002427048
190361,0.0028466014
190362,0.0024620814
190363,0.0023964266
190364,0.0035035503
190365,0.0023693694
190366,0.0035898925
190367,0.016263269
190368,0.0023613933
190369,0.002427048
190370,0.008063781
190371,0.00405285
190372,0.0023964266
190373,0.0023693694
190374,0.0024350241
190375,0.0035035503
190376,0.0023693694
190377,0.015690403
190378,0.0035035503
190379,0.0023693694
190380,0.0025411039
190381,0.0024350241
190382,0.0044790087
190383,0.010187791
190384,0.004932376
190385,0.0023613933
190386,0.0024350241
190387,0.0025411039
190388,0.0023693694
190389,0.0035306076
190390,0.0023693694
190391,0.0026555362
190392,0.003277274
190393,0.0025331278
190394,0.0032852502
190395,0.0034056474
190396,0.0024350241
190397,0.00405285
190398,0.0023613933
190399,0.0023964266
190400,0.0023693694
190401,0.008317741
190402,0.0023693694
190403,0.0023613933
190404,0.002427048
190405,0.0023964266
190406,0.0023693694
190407,0.0035898925
190408,0.0023693694
190409,0.016082512
190410,0.004079907
190411,0.0035978686
190412,0.0023693694
190413,0.002416679
190414,0.002427048
190415,0.0034056474
190416,0.0023693694
190417,0.0024350241
190418,0.00405285
190419,0.009965075
190420,0.0036390699
190421,0.014110312
190422,0.0023693694
190423,0.0023693694
190424,0.0023613933
190425,0.002427048
190426,0.0023613933
190427,0.0023613933
190428,0.0023693694
190429,0.0023613933
190430,0.0025411039
190431,0.0024350241
190432,0.0023693694
190433,0.9980769
190434,0.00405285
190435,0.0023964266
190436,0.0023693694
190437,0.0034327046
190438,0.0040454958
190439,0.0023693694
190440,0.004919241
190441,0.0023613933
190442,0.004079907
190443,0.0024350241
190444,0.0035035503
190445,0.0095034
190446,0.0025411039
190447,0.0023693694
190448,0.0023693694
190449,0.0023693694
190450,0.0035035503
190451,0.0023693694
190452,0.008210298
190453,0.0023693694
190454,0.0023613933
190455,0.0023693694
190456,0.012762684
190457,0.0024620814
190458,0.0023613933
190459,0.0024350241
190460,0.0023613933
190461,0.0023613933
190462,0.002568161
190463,0.0023693694
190464,0.0023613933
190465,0.008317741
190466,0.014763301
190467,0.0023693694
190468,0.0024350241
190469,0.0024620814
190470,0.0024350241
190471,0.0024620814
190472,0.009979301
190473,0.0023613933
190474,0.0023693694
190475,0.0028545775
190476,0.0023693694
190477,0.0023693694
190478,0.0023693694
190479,0.0024350241
190480,0.0023964266
190481,0.0024350241
190482,0.0024350241
190483,0.0023613933
190484,0.0023693694
190485,0.0028466014
190486,0.0023693694
190487,0.0040976214
190488,0.0023613933
190489,0.0028816347
190490,0.011660158
190491,0.0023964266
190492,0.010105943
190493,0.0023693694
190494,1.0011125
190495,0.004044874
190496,0.0033976713
190497,0.002699958
190498,0.0051190495
190499,0.005878148
190500,0.0023964266
190501,0.002568161
190502,0.0025411039
190503,0.026912339
190504,0.98453915
190505,0.0124105485
190506,0.0023693694
190507,0.0023964266
190508,0.0023964266
190509,0.0023693694
190510,0.0023693694
190511,0.0023613933
190512,0.0023693694
190513,0.0023693694
190514,0.011750864
190515,0.00405285
190516,0.00405285
190517,0.0023613933
190518,0.0023693694
190519,0.0024350241
190520,0.0023693694
190521,0.0035898925
190522,0.022651212
190523,0.008586028
190524,0.002568161
190525,0.0024620814
190526,0.0023693694
190527,0.980332
190528,0.0023964266
190529,0.0023693694
190530,0.044412825
190531,0.0024350241
190532,0.0027108218
190533,0.0072990553
190534,0.0067707505
190535,0.0024620814
190536,0.03569901
190537,0.0025331278
190538,0.019810189
190539,0.0024350241
190540,0.0023964266
190541,0.0023693694
190542,0.0034056474
190543,0.005484618
190544,0.08477102
190545,0.98210454
190546,0.0023693694
190547,0.008773615
190548,0.0035035503
190549,0.0023613933
190550,0.010423801
190551,0.005020755
190552,0.008055805
190553,0.010348048
190554,0.0023693694
190555,0.003741364
190556,0.0025331278
190557,0.0023693694
190558,0.0034056474
190559,0.0028545775
190560,0.0023693694
190561,0.0026766236
190562,0.0035035503
190563,0.0030087729
190564,0.008317741
190565,0.0023693694
190566,0.009921502
190567,0.0023613933
190568,0.0088377455
190569,0.0024350241
190570,0.0023964266
190571,0.0033976713
190572,0.0023613933
190573,0.0023693694
190574,0.0023964266
190575,0.0025411039
190576,0.0023613933
190577,0.03859178
190578,0.0023693694
190579,0.002427048
190580,0.0028466014
190581,0.0023693694
190582,0.0023693694
190583,0.0023693694
190584,0.016964346
190585,0.0023693694
190586,0.0023613933
190587,0.004079907
190588,0.0024823337
190589,0.00405285
190590,0.0023693694
190591,0.0071717515
190592,0.002427048
190593,0.00405285
190594,0.0023693694
190595,0.0023693694
190596,0.0023613933
190597,0.0023693694
190598,0.007271998
190599,0.003016749
190600,0.003647046
190601,0.015372983
190602,0.010348048
190603,0.0025411039
190604,0.0033976713
190605,0.0025331278
190606,0.0035035503
190607,0.0023964266
190608,0.00403752
190609,0.008556555
190610,0.0023964266
190611,0.0026919818
190612,0.0023693694
190613,0.0024620814
190614,0.0072640222
190615,0.0023693694
190616,0.003816564
190617,0.0023613933
190618,0.002427048
190619,0.0024350241
190620,0.0023693694
190621,0.0023693694
190622,0.005436371
190623,0.0023693694
190624,0.00405285
190625,0.0023613933
190626,0.002427048
190627,0.0023613933
190628,0.017774282
190629,0.00405285
190630,0.0025411039
190631,0.0023964266
190632,0.0023693694
190633,0.0023693694
190634,0.0024350241
190635,0.00403752
190636,0.008679048
190637,0.009596985
190638,0.0025331278
190639,0.004072553
190640,0.0024350241
190641,0.0024350241
190642,0.0023613933
190643,0.004985722
190644,0.0023693694
190645,0.0067787264
190646,0.0023613933
190647,0.0024350241
190648,0.0023613933
190649,0.0023693694
190650,0.0023693694
190651,0.0025411039
190652,0.0023613933
190653,0.0023613933
190654,0.0023964266
190655,0.0023693694
190656,0.0035978686
